"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000188162",0.0872679278254509,0.200617387890816,-0.0593777932226658,3.74436353922647e-06
"ENSG00000134028",-0.122606173157692,-0.181116223335266,-0.114315010607243,-1.75164113898063e-05
"ENSG00000123496",-0.293600261211395,0.0187870934605598,-0.0535404421389103,8.56604856380727e-06
"ENSG00000006116",0.0297894421964884,0.441864132881165,0.0296227503567934,-6.1553794239444e-07
"ENSG00000143355",-0.0405905954539776,-0.107162445783615,0.0356098562479019,4.28419753006892e-06
"ENSG00000164326",-0.106555782258511,0.414314836263657,0.0834871158003807,-3.35772483595065e-06
"ENSG00000037965",-0.279069632291794,-0.132571175694466,-0.0924940258264542,-2.8349006697681e-06
"ENSG00000149948",-0.294488579034805,-0.110707797110081,-0.0589443407952785,2.80562090893e-07
"ENSG00000166862",0.218154519796371,0.310112655162811,-0.0618809126317501,1.3936259165348e-05
"ENSG00000079931",-0.358721166849136,0.0948965921998024,0.000331275601638481,-3.33079628944688e-06
"ENSG00000142700",-0.309205919504166,-0.0502585619688034,-0.0403463020920753,-1.97704794118181e-05
"ENSG00000185559",-0.112258188426495,-0.00285195768810809,-0.0337987430393696,2.14667920772627e-07
"ENSG00000277586",-0.011633962392807,0.43364816904068,0.0277565438300371,-3.08928451886459e-06
"ENSG00000175879",-0.0349503979086876,-0.204852119088173,0.0211786329746246,-1.46903676068177e-06
"ENSG00000022355",0.04012531042099,0.4516361951828,0.0195081885904074,-2.14486362892785e-06
"ENSG00000163206",0.306650549173355,-0.0308613236993551,0.129029273986816,-6.89149032950809e-07
"ENSG00000161798",-0.388922810554504,0.11918593943119,-0.051873255521059,3.53247924067546e-06
"ENSG00000175084",-0.291986137628555,0.0686873570084572,-0.074041336774826,6.70624922349816e-06
"ENSG00000119283",0.193661585450172,0.228018119931221,-0.179024636745453,2.4614403173473e-06
"ENSG00000145451",0.263134807348251,0.205887272953987,0.0272101443260908,-1.4188919976732e-06
"ENSG00000275385",-0.06267099827528,-0.141627699136734,-0.0561706684529781,-1.85991721082246e-05
"ENSG00000108846",-0.28801217675209,-0.168623894453049,0.0188100039958954,4.33308599667726e-07
